enrollment,interval,start,end,model,k5_model,6_8_model
5722.00,Weekly,10/19/2020,10/23/2020,,In-person,Hybrid
5701.00,Weekly,10/26/2020,10/30/2020,,In-person,Hybrid
5689.00,Weekly,11/2/2020,11/6/2020,,In-person,Hybrid
5689.00,Weekly,11/9/2020,11/13/2020,,In-person,Hybrid
5706.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,Hybrid
5706.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,Hybrid
5706.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,Hybrid
5706.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,Hybrid
5706.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,Hybrid
5706.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,Hybrid
5706.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,Hybrid
5706.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,Hybrid
5706.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,Hybrid
5706.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,Hybrid
5706.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,Hybrid
5706.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,Hybrid
5706.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,Hybrid
5706.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,Hybrid
5706.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,Hybrid
5706.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,Hybrid
5706.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,Hybrid
5706.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
5706.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
5706.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
5706.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
5706.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
5706.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
5706.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
1725.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
1721.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
1721.00,Weekly,9/14/2020,9/18/2020,,In-person,Hybrid
1720.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
1725.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
1723.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
1722.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
1720.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
1716.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
1715.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
1717.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
1694.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
1694.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
1694.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
1694.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
1694.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
1694.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
1694.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
1694.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
1694.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
1694.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
1694.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
1694.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
1694.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
1694.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
1694.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
1694.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
1694.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
1694.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
1694.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
1694.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
1694.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
1694.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
1694.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
1694.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
661.00,Weekly,9/7/2020,9/11/2020,,,Hybrid
661.00,Weekly,9/14/2020,9/18/2020,,,Hybrid
661.00,Weekly,9/21/2020,9/25/2020,,,Hybrid
661.00,Weekly,9/28/2020,10/2/2020,,,Hybrid
661.00,Weekly,10/5/2020,10/9/2020,,,Virtual
673.00,Weekly,10/12/2020,10/16/2020,,,Virtual
673.00,Weekly,10/19/2020,10/23/2020,,,Hybrid
673.00,Weekly,10/26/2020,10/30/2020,,,Hybrid
673.00,Weekly,11/2/2020,11/6/2020,,,Virtual
673.00,Weekly,11/9/2020,11/13/2020,,,Virtual
670.00,Weekly,11/16/2020,11/20/2020,Virtual,,Virtual
670.00,Weekly,11/30/2020,12/4/2020,Virtual,,Virtual
670.00,Weekly,12/7/2020,12/11/2020,Virtual,,Virtual
670.00,Weekly,12/14/2020,12/18/2020,Virtual,,Virtual
670.00,Weekly,1/4/2021,1/8/2021,Virtual,,Virtual
670.00,Weekly,1/11/2021,1/15/2021,Virtual,,Virtual
670.00,Weekly,1/18/2021,1/22/2021,Virtual,,Virtual
670.00,Weekly,1/25/2021,1/29/2021,Virtual,,Virtual
670.00,Weekly,2/1/2021,2/5/2021,Virtual,,Virtual
670.00,Weekly,2/8/2021,2/12/2021,Virtual,,Virtual
670.00,Weekly,2/22/2021,2/26/2021,Virtual,,Virtual
670.00,Weekly,3/1/2021,3/5/2021,Virtual,,Virtual
670.00,Weekly,3/8/2021,3/12/2021,Virtual,,Virtual
670.00,Weekly,3/15/2021,3/19/2021,Virtual,,Hybrid
670.00,Weekly,3/22/2021,3/26/2021,Hybrid,,Hybrid
670.00,Weekly,3/29/2021,4/2/2021,Hybrid,,Hybrid
670.00,Weekly,4/5/2021,4/9/2021,Hybrid,,Hybrid
670.00,Weekly,4/19/2021,4/23/2021,Virtual,,Virtual
670.00,Weekly,4/26/2021,4/30/2021,In-person,,Hybrid
670.00,Weekly,5/3/2021,5/7/2021,In-person,,In-person
670.00,Weekly,5/10/2021,5/14/2021,In-person,,In-person
670.00,Weekly,5/17/2021,5/21/2021,In-person,,In-person
670.00,Weekly,5/24/2021,5/28/2021,In-person,,In-person
670.00,Weekly,5/31/2021,6/4/2021,In-person,,In-person
8792.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
8792.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
8978.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
8791.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
8813.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
8828.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
8838.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
8837.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
8834.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
8841.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
8652.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
8652.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
8652.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
8652.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
8652.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
8652.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
8652.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
8652.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
8652.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
8652.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
8652.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
8652.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
8652.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
8652.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
8652.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
8652.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
8652.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
8652.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
8652.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
8652.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
8652.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
8652.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
8652.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
8652.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
1669.00,Weekly,8/31/2020,9/4/2020,,Hybrid,Hybrid
1673.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
1672.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
1668.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
1669.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
1667.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
1669.00,Weekly,10/12/2020,10/16/2020,,Virtual,Virtual
1668.00,Weekly,10/19/2020,10/23/2020,,Virtual,Virtual
1671.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
1667.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
1669.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
1622.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
1622.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
1622.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
1622.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
1622.00,Weekly,1/4/2021,1/8/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
1622.00,Weekly,1/18/2021,1/22/2021,Virtual,Virtual,Virtual
1622.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,4/5/2021,4/9/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,4/19/2021,4/23/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,4/26/2021,4/30/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,5/3/2021,5/7/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,5/10/2021,5/14/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,5/17/2021,5/21/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,5/24/2021,5/28/2021,Hybrid,Hybrid,Hybrid
1622.00,Weekly,5/31/2021,6/4/2021,Hybrid,Hybrid,Hybrid
3603.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Virtual
4080.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
4065.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
4054.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
4046.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Virtual
4046.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Virtual
4038.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
4035.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
4040.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
4032.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
3911.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Virtual
3911.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
3911.00,Weekly,12/7/2020,12/11/2020,Virtual,Virtual,Virtual
3911.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
3911.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
3911.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,1/18/2021,1/22/2021,Virtual,Virtual,Virtual
3911.00,Weekly,1/25/2021,1/29/2021,Virtual,Virtual,Virtual
3911.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,4/5/2021,4/9/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,4/19/2021,4/23/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,4/26/2021,4/30/2021,Hybrid,Hybrid,Hybrid
3911.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
3911.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
3911.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
3911.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
3911.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
3096.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
3084.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
3081.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
3078.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
3072.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
3067.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
3067.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
3065.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
3065.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
3065.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
3084.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
3084.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
3084.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
3084.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
3084.00,Weekly,1/4/2021,1/8/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,4/5/2021,4/9/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,4/19/2021,4/23/2021,Hybrid,Hybrid,Hybrid
3084.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
3084.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
3084.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
3084.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
3084.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
3084.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
5398.00,Weekly,9/14/2020,9/18/2020,,Hybrid,Hybrid
5400.00,Weekly,9/21/2020,9/25/2020,,Hybrid,Hybrid
5396.00,Weekly,9/28/2020,10/2/2020,,Hybrid,Hybrid
5396.00,Weekly,10/5/2020,10/9/2020,,Hybrid,Hybrid
5406.00,Weekly,10/12/2020,10/16/2020,,Hybrid,Hybrid
5412.00,Weekly,10/19/2020,10/23/2020,,Hybrid,Hybrid
5420.00,Weekly,10/26/2020,10/30/2020,,Hybrid,Hybrid
5420.00,Weekly,11/2/2020,11/6/2020,,Hybrid,Hybrid
5428.00,Weekly,11/9/2020,11/13/2020,,Hybrid,Hybrid
5198.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
5198.00,Weekly,11/30/2020,12/4/2020,Virtual,Virtual,Virtual
5198.00,Weekly,12/7/2020,12/11/2020,Virtual,Virtual,Virtual
5198.00,Weekly,12/14/2020,12/18/2020,Virtual,Virtual,Virtual
5198.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
5198.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
5198.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,3/1/2021,3/5/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,3/8/2021,3/12/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,3/15/2021,3/19/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,3/22/2021,3/26/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,3/29/2021,4/2/2021,Hybrid,Hybrid,Hybrid
5198.00,Weekly,4/5/2021,4/9/2021,,,
5198.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
5198.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
5198.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
5198.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
5198.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
5198.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
5198.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
78.00,Weekly,8/31/2020,9/4/2020,,In-person,In-person
78.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
78.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
72.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
71.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
71.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
71.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
71.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
77.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
77.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
77.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
64.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
64.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
64.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
64.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
64.00,Weekly,1/4/2021,1/8/2021,In-person,In-person,In-person
64.00,Weekly,1/11/2021,1/15/2021,In-person,In-person,In-person
64.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
64.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
64.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
64.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
64.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
64.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
64.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
64.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
64.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
64.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
64.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
64.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
64.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
64.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
64.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
64.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
64.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
64.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
17655.00,Weekly,9/7/2020,9/11/2020,,Virtual,Virtual
17403.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
17263.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
17262.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
17228.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
17238.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
17263.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
17257.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
17245.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
17246.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
16551.00,Weekly,11/16/2020,11/20/2020,Hybrid,Hybrid,Hybrid
16551.00,Weekly,11/30/2020,12/4/2020,Hybrid,Hybrid,Hybrid
16551.00,Weekly,12/7/2020,12/11/2020,Hybrid,Hybrid,Hybrid
16551.00,Weekly,12/14/2020,12/18/2020,Hybrid,Hybrid,Hybrid
16551.00,Weekly,1/4/2021,1/8/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,1/11/2021,1/15/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,1/18/2021,1/22/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,1/25/2021,1/29/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,2/1/2021,2/5/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,2/8/2021,2/12/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,2/22/2021,2/26/2021,Hybrid,Hybrid,Hybrid
16551.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
16551.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
16551.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
16551.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
16551.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
16551.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
16551.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
16551.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
16551.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
16551.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
16551.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
16551.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
16551.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
144.00,Weekly,8/31/2020,9/4/2020,,In-person,In-person
144.00,Weekly,9/7/2020,9/11/2020,,In-person,In-person
145.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
145.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
145.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
145.00,Weekly,10/5/2020,10/9/2020,,Virtual,Virtual
144.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
145.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
145.00,Weekly,10/26/2020,10/30/2020,,In-person,In-person
145.00,Weekly,11/2/2020,11/6/2020,,In-person,In-person
145.00,Weekly,11/9/2020,11/13/2020,,In-person,In-person
138.00,Weekly,11/16/2020,11/20/2020,In-person,In-person,In-person
138.00,Weekly,11/30/2020,12/4/2020,In-person,In-person,In-person
138.00,Weekly,12/7/2020,12/11/2020,In-person,In-person,In-person
138.00,Weekly,12/14/2020,12/18/2020,In-person,In-person,In-person
138.00,Weekly,1/4/2021,1/8/2021,Virtual,Virtual,Virtual
138.00,Weekly,1/11/2021,1/15/2021,Virtual,Virtual,Virtual
138.00,Weekly,1/18/2021,1/22/2021,In-person,In-person,In-person
138.00,Weekly,1/25/2021,1/29/2021,In-person,In-person,In-person
138.00,Weekly,2/1/2021,2/5/2021,In-person,In-person,In-person
138.00,Weekly,2/8/2021,2/12/2021,In-person,In-person,In-person
138.00,Weekly,2/22/2021,2/26/2021,In-person,In-person,In-person
138.00,Weekly,3/1/2021,3/5/2021,In-person,In-person,In-person
138.00,Weekly,3/8/2021,3/12/2021,In-person,In-person,In-person
138.00,Weekly,3/15/2021,3/19/2021,In-person,In-person,In-person
138.00,Weekly,3/22/2021,3/26/2021,In-person,In-person,In-person
138.00,Weekly,3/29/2021,4/2/2021,In-person,In-person,In-person
138.00,Weekly,4/5/2021,4/9/2021,In-person,In-person,In-person
138.00,Weekly,4/19/2021,4/23/2021,In-person,In-person,In-person
138.00,Weekly,4/26/2021,4/30/2021,In-person,In-person,In-person
138.00,Weekly,5/3/2021,5/7/2021,In-person,In-person,In-person
138.00,Weekly,5/10/2021,5/14/2021,In-person,In-person,In-person
138.00,Weekly,5/17/2021,5/21/2021,In-person,In-person,In-person
138.00,Weekly,5/24/2021,5/28/2021,In-person,In-person,In-person
138.00,Weekly,5/31/2021,6/4/2021,In-person,In-person,In-person
637.00,Weekly,9/7/2020,9/11/2020,,Hybrid,Hybrid
637.00,Weekly,9/14/2020,9/18/2020,,In-person,In-person
637.00,Weekly,9/21/2020,9/25/2020,,In-person,In-person
640.00,Weekly,9/28/2020,10/2/2020,,In-person,In-person
637.00,Weekly,10/5/2020,10/9/2020,,In-person,In-person
640.00,Weekly,10/12/2020,10/16/2020,,In-person,In-person
641.00,Weekly,10/19/2020,10/23/2020,,In-person,In-person
